rotate_left		00:00:03.040	3.04	00:00:04.090	4.09	00:00:01.050	1.05	rotate_left
rotate_left		00:00:06.940	6.94	00:00:08.030	8.03	00:00:01.090	1.09	rotate_left
rotate_left		00:00:11.000	11.0	00:00:12.330	12.33	00:00:01.330	1.33	rotate_left
rotate_left		00:00:14.740	14.74	00:00:15.830	15.83	00:00:01.090	1.09	rotate_left
rotate_left		00:00:18.480	18.48	00:00:19.680	19.68	00:00:01.200	1.2	rotate_left
rotate_left		00:00:21.700	21.7	00:00:22.860	22.86	00:00:01.160	1.16	rotate_left
rotate_left		00:00:25.940	25.94	00:00:27.140	27.14	00:00:01.200	1.2	rotate_left
rotate_left		00:00:29.930	29.93	00:00:31.280	31.28	00:00:01.350	1.35	rotate_left
rotate_left		00:00:34.010	34.01	00:00:35.280	35.28	00:00:01.270	1.27	rotate_left
rotate_left		00:00:37.470	37.47	00:00:38.730	38.73	00:00:01.260	1.26	rotate_left
rotate_left		00:00:41.660	41.66	00:00:42.910	42.91	00:00:01.250	1.25	rotate_left
rotate_left		00:00:45.890	45.89	00:00:47.110	47.11	00:00:01.220	1.22	rotate_left
rotate_left		00:00:50.220	50.22	00:00:51.370	51.37	00:00:01.150	1.15	rotate_left
rotate_left		00:00:54.200	54.2	00:00:55.370	55.37	00:00:01.170	1.17	rotate_left
rotate_left		00:00:57.980	57.98	00:00:59.160	59.16	00:00:01.180	1.18	rotate_left
rotate_left		00:01:01.840	61.84	00:01:02.960	62.96	00:00:01.120	1.12	rotate_left
rotate_left		00:01:05.570	65.57	00:01:06.910	66.91	00:00:01.340	1.34	rotate_left
rotate_left		00:01:09.570	69.57	00:01:10.850	70.85	00:00:01.280	1.28	rotate_left
rotate_left		00:01:13.620	73.62	00:01:14.860	74.86	00:00:01.240	1.24	rotate_left
rotate_left		00:01:17.300	77.3	00:01:18.690	78.69	00:00:01.390	1.39	rotate_left
rotate_left		00:01:21.300	81.3	00:01:22.780	82.78	00:00:01.480	1.48	rotate_left
rotate_left		00:01:25.570	85.57	00:01:26.900	86.9	00:00:01.330	1.33	rotate_left
rotate_left		00:01:29.820	89.82	00:01:31.100	91.1	00:00:01.280	1.28	rotate_left
rotate_left		00:01:39.140	99.14	00:01:40.480	100.48	00:00:01.340	1.34	rotate_left
rotate_left		00:01:43.790	103.79	00:01:45.020	105.02	00:00:01.230	1.23	rotate_left
rotate_left		00:01:47.830	107.83	00:01:49.130	109.13	00:00:01.300	1.3	rotate_left
rotate_left		00:01:52.200	112.2	00:01:53.420	113.42	00:00:01.220	1.22	rotate_left
rotate_left		00:01:56.250	116.25	00:01:57.570	117.57	00:00:01.320	1.32	rotate_left
