pinch		00:00:02.450	2.45	00:00:03.510	3.51	00:00:01.060	1.06	pinch
pinch		00:00:05.350	5.35	00:00:06.420	6.42	00:00:01.070	1.07	pinch
pinch		00:00:08.180	8.18	00:00:08.950	8.95	00:00:00.770	0.77	pinch
pinch		00:00:11.460	11.46	00:00:12.510	12.51	00:00:01.050	1.05	pinch
pinch		00:00:14.640	14.64	00:00:15.190	15.19	00:00:00.550	0.55	pinch
pinch		00:00:17.500	17.5	00:00:18.310	18.31	00:00:00.810	0.81	pinch
pinch		00:00:20.790	20.79	00:00:21.510	21.51	00:00:00.720	0.72	pinch
pinch		00:00:23.540	23.54	00:00:24.390	24.39	00:00:00.850	0.85	pinch
pinch		00:00:26.550	26.55	00:00:27.390	27.39	00:00:00.840	0.84	pinch
pinch		00:00:30.010	30.01	00:00:30.730	30.73	00:00:00.720	0.72	pinch
pinch		00:00:33.040	33.04	00:00:33.870	33.87	00:00:00.830	0.83	pinch
pinch		00:00:36.200	36.2	00:00:37.050	37.05	00:00:00.850	0.85	pinch
pinch		00:00:40.070	40.07	00:00:40.720	40.72	00:00:00.650	0.65	pinch
pinch		00:00:43.150	43.15	00:00:43.890	43.89	00:00:00.740	0.74	pinch
pinch		00:00:46.170	46.17	00:00:46.980	46.98	00:00:00.810	0.81	pinch
pinch		00:00:49.110	49.11	00:00:49.900	49.9	00:00:00.790	0.79	pinch
pinch		00:00:52.260	52.26	00:00:52.800	52.8	00:00:00.540	0.54	pinch
pinch		00:00:55.090	55.09	00:00:55.760	55.76	00:00:00.670	0.67	pinch
pinch		00:00:58.640	58.64	00:00:59.510	59.51	00:00:00.870	0.87	pinch
pinch		00:01:02.330	62.33	00:01:03.250	63.25	00:00:00.920	0.92	pinch
pinch		00:01:05.690	65.69	00:01:06.490	66.49	00:00:00.800	0.8	pinch
pinch		00:01:08.210	68.21	00:01:09.060	69.06	00:00:00.850	0.85	pinch
pinch		00:01:11.210	71.21	00:01:12.130	72.13	00:00:00.920	0.92	pinch
pinch		00:01:14.650	74.65	00:01:15.670	75.67	00:00:01.020	1.02	pinch
pinch		00:01:18.060	78.06	00:01:18.970	78.97	00:00:00.910	0.91	pinch
pinch		00:01:20.900	80.9	00:01:21.900	81.9	00:00:01.000	1.0	pinch
pinch		00:01:24.290	84.29	00:01:25.210	85.21	00:00:00.920	0.92	pinch
pinch		00:01:27.270	87.27	00:01:28.260	88.26	00:00:00.990	0.99	pinch
pinch		00:01:30.100	90.1	00:01:31.440	91.44	00:00:01.340	1.34	pinch
pinch		00:01:33.360	93.36	00:01:34.210	94.21	00:00:00.850	0.85	pinch
