pinch		00:00:03.630	3.63	00:00:04.760	4.76	00:00:01.130	1.13	pinch
pinch		00:00:08.000	8.0	00:00:09.120	9.12	00:00:01.120	1.12	pinch
pinch		00:00:12.230	12.23	00:00:13.410	13.41	00:00:01.180	1.18	pinch
pinch		00:00:16.550	16.55	00:00:17.640	17.64	00:00:01.090	1.09	pinch
pinch		00:00:21.180	21.18	00:00:22.210	22.21	00:00:01.030	1.03	pinch
pinch		00:00:25.520	25.52	00:00:26.580	26.58	00:00:01.060	1.06	pinch
pinch		00:00:29.720	29.72	00:00:30.830	30.83	00:00:01.110	1.11	pinch
pinch		00:00:33.640	33.64	00:00:34.690	34.69	00:00:01.050	1.05	pinch
pinch		00:00:37.500	37.5	00:00:38.510	38.51	00:00:01.010	1.01	pinch
pinch		00:00:41.510	41.51	00:00:42.570	42.57	00:00:01.060	1.06	pinch
pinch		00:00:45.590	45.59	00:00:46.730	46.73	00:00:01.140	1.14	pinch
pinch		00:00:51.490	51.49	00:00:52.600	52.6	00:00:01.110	1.11	pinch
pinch		00:00:55.510	55.51	00:00:56.470	56.47	00:00:00.960	0.96	pinch
pinch		00:00:59.640	59.64	00:01:00.600	60.6	00:00:00.960	0.96	pinch
pinch		00:01:03.800	63.8	00:01:04.850	64.85	00:00:01.050	1.05	pinch
pinch		00:01:07.770	67.77	00:01:08.760	68.76	00:00:00.990	0.99	pinch
pinch		00:01:11.460	71.46	00:01:12.480	72.48	00:00:01.020	1.02	pinch
pinch		00:01:15.060	75.06	00:01:16.130	76.13	00:00:01.070	1.07	pinch
pinch		00:01:18.830	78.83	00:01:19.850	79.85	00:00:01.020	1.02	pinch
pinch		00:01:22.330	82.33	00:01:23.300	83.3	00:00:00.970	0.97	pinch
pinch		00:01:26.130	86.13	00:01:27.230	87.23	00:00:01.100	1.1	pinch
pinch		00:01:29.800	89.8	00:01:30.820	90.82	00:00:01.020	1.02	pinch
pinch		00:01:33.850	93.85	00:01:35.010	95.01	00:00:01.160	1.16	pinch
pinch		00:01:38.710	98.71	00:01:39.970	99.97	00:00:01.260	1.26	pinch
