flip_table		00:00:02.412	2.412	00:00:03.672	3.672	00:00:01.260	1.26	flip_table
flip_table		00:00:06.973	6.973	00:00:08.008	8.008	00:00:01.035	1.035	flip_table
flip_table		00:00:10.648	10.648	00:00:11.655	11.655	00:00:01.007	1.007	flip_table
flip_table		00:00:14.186	14.186	00:00:15.239	15.239	00:00:01.053	1.053	flip_table
flip_table		00:00:17.644	17.644	00:00:18.922	18.922	00:00:01.278	1.278	flip_table
flip_table		00:00:20.714	20.714	00:00:22.020	22.02	00:00:01.306	1.306	flip_table
flip_table		00:00:24.690	24.69	00:00:25.846	25.846	00:00:01.156	1.156	flip_table
flip_table		00:00:28.381	28.381	00:00:29.729	29.729	00:00:01.348	1.348	flip_table
flip_table		00:00:32.615	32.615	00:00:33.901	33.901	00:00:01.286	1.286	flip_table
flip_table		00:00:36.849	36.849	00:00:38.030	38.03	00:00:01.181	1.181	flip_table
flip_table		00:00:39.780	39.78	00:00:40.919	40.919	00:00:01.139	1.139	flip_table
flip_table		00:00:43.051	43.051	00:00:44.496	44.496	00:00:01.445	1.445	flip_table
flip_table		00:00:46.933	46.933	00:00:48.276	48.276	00:00:01.343	1.343	flip_table
flip_table		00:00:50.525	50.525	00:00:51.804	51.804	00:00:01.279	1.279	flip_table
flip_table		00:00:54.135	54.135	00:00:55.754	55.754	00:00:01.619	1.619	flip_table
flip_table		00:00:57.371	57.371	00:00:59.003	59.003	00:00:01.632	1.632	flip_table
flip_table		00:01:01.575	61.575	00:01:03.188	63.188	00:00:01.613	1.613	flip_table
flip_table		00:01:05.250	65.25	00:01:06.695	66.695	00:00:01.445	1.445	flip_table
flip_table		00:01:08.645	68.645	00:01:09.953	69.953	00:00:01.308	1.308	flip_table
flip_table		00:01:11.949	71.949	00:01:13.032	73.032	00:00:01.083	1.083	flip_table
flip_table		00:01:14.714	74.714	00:01:16.027	76.027	00:00:01.313	1.313	flip_table
flip_table		00:01:17.766	77.766	00:01:18.922	78.922	00:00:01.156	1.156	flip_table
flip_table		00:01:20.595	80.595	00:01:21.908	81.908	00:00:01.313	1.313	flip_table
flip_table		00:01:23.581	83.581	00:01:24.808	84.808	00:00:01.227	1.227	flip_table
