swipe_up		00:00:03.132	3.132	00:00:04.881	4.881	00:00:01.749	1.749	swipe_up
swipe_up		00:00:08.405	8.405	00:00:10.375	10.375	00:00:01.970	1.97	swipe_up
swipe_up		00:00:12.549	12.549	00:00:14.523	14.523	00:00:01.974	1.974	swipe_up
swipe_up		00:00:16.929	16.929	00:00:18.710	18.71	00:00:01.781	1.781	swipe_up
swipe_up		00:00:21.315	21.315	00:00:23.183	23.183	00:00:01.868	1.868	swipe_up
swipe_up		00:00:25.742	25.742	00:00:27.829	27.829	00:00:02.087	2.087	swipe_up
swipe_up		00:00:31.271	31.271	00:00:33.061	33.061	00:00:01.790	1.79	swipe_up
swipe_up		00:00:35.686	35.686	00:00:37.769	37.769	00:00:02.083	2.083	swipe_up
swipe_up		00:00:40.126	40.126	00:00:42.590	42.59	00:00:02.464	2.464	swipe_up
swipe_up		00:00:45.963	45.963	00:00:48.021	48.021	00:00:02.058	2.058	swipe_up
swipe_up		00:00:49.969	49.969	00:00:52.312	52.312	00:00:02.343	2.343	swipe_up
swipe_up		00:00:54.419	54.419	00:00:56.396	56.396	00:00:01.977	1.977	swipe_up
swipe_up		00:00:59.066	59.066	00:01:01.273	61.273	00:00:02.207	2.207	swipe_up
swipe_up		00:01:03.887	63.887	00:01:06.018	66.018	00:00:02.131	2.131	swipe_up
swipe_up		00:01:09.000	69.0	00:01:10.987	70.987	00:00:01.987	1.987	swipe_up
swipe_up		00:01:13.733	73.733	00:01:15.821	75.821	00:00:02.088	2.088	swipe_up
swipe_up		00:01:18.615	78.615	00:01:20.740	80.74	00:00:02.125	2.125	swipe_up
swipe_up		00:01:23.016	83.016	00:01:24.903	84.903	00:00:01.887	1.887	swipe_up
swipe_up		00:01:27.842	87.842	00:01:29.777	89.777	00:00:01.935	1.935	swipe_up
swipe_up		00:01:32.045	92.045	00:01:34.028	94.028	00:00:01.983	1.983	swipe_up
swipe_up		00:01:36.458	96.458	00:01:38.363	98.363	00:00:01.905	1.905	swipe_up
swipe_up		00:01:41.091	101.091	00:01:42.829	102.829	00:00:01.738	1.738	swipe_up
swipe_up		00:01:45.809	105.809	00:01:47.549	107.549	00:00:01.740	1.74	swipe_up
swipe_up		00:01:51.070	111.07	00:01:52.961	112.961	00:00:01.891	1.891	swipe_up
swipe_up		00:01:54.740	114.74	00:01:56.479	116.479	00:00:01.739	1.739	swipe_up
