spin		00:00:01.320	1.32	00:00:03.820	3.82	00:00:02.500	2.5	spin
spin		00:00:04.680	4.68	00:00:07.470	7.47	00:00:02.790	2.79	spin
spin		00:00:08.220	8.22	00:00:11.430	11.43	00:00:03.210	3.21	spin
spin		00:00:12.170	12.17	00:00:15.030	15.03	00:00:02.860	2.86	spin
spin		00:00:16.410	16.41	00:00:19.020	19.02	00:00:02.610	2.61	spin
spin		00:00:19.830	19.83	00:00:23.340	23.34	00:00:03.510	3.51	spin
spin		00:00:24.530	24.53	00:00:27.510	27.51	00:00:02.980	2.98	spin
spin		00:00:28.480	28.48	00:00:32.130	32.13	00:00:03.650	3.65	spin
spin		00:00:33.390	33.39	00:00:37.000	37.0	00:00:03.610	3.61	spin
spin		00:00:38.390	38.39	00:00:41.470	41.47	00:00:03.080	3.08	spin
spin		00:00:42.710	42.71	00:00:44.730	44.73	00:00:02.020	2.02	spin
spin		00:00:46.150	46.15	00:00:49.370	49.37	00:00:03.220	3.22	spin
spin		00:00:50.400	50.4	00:00:53.350	53.35	00:00:02.950	2.95	spin
spin		00:00:54.590	54.59	00:00:56.710	56.71	00:00:02.120	2.12	spin
spin		00:00:58.400	58.4	00:01:00.980	60.98	00:00:02.580	2.58	spin
spin		00:01:02.440	62.44	00:01:05.340	65.34	00:00:02.900	2.9	spin
spin		00:01:06.850	66.85	00:01:09.780	69.78	00:00:02.930	2.93	spin
spin		00:01:10.830	70.83	00:01:13.520	73.52	00:00:02.690	2.69	spin
spin		00:01:15.000	75.0	00:01:18.360	78.36	00:00:03.360	3.36	spin
spin		00:01:19.570	79.57	00:01:22.810	82.81	00:00:03.240	3.24	spin
spin		00:01:23.690	83.69	00:01:26.740	86.74	00:00:03.050	3.05	spin
spin		00:01:27.700	87.7	00:01:30.730	90.73	00:00:03.030	3.03	spin
